
EDUC 	775 	43017 	  3.00 	ST:Family and Community Partnerships : 	Online 	Amy W Saia 	Special Topics-Lecture 	 	TBD 	 	Covers various topics of particular interest to teacher education students. 
INFO 	780 	42581 	  3.00 	ST: Digital Collections 	Online 	Catherine D Collins 	Special Topics-Lecture 	 	TBD 	 	May be repeated for credit if topic varies. 
TVMN 	790 	42477 	  3.00 	Thesis in TV Management 	University City 	Albert S Tedesco 	Thesis 	 	TBD 	 	The thesis will demonstrate the competence to identify a problem or create a project germane to the evolving field on television management, and to produce a work product that is executed in a systematic manner using research and management tools.  The thesis proposal must be approved by the Program Director. 
ENVS 	797 	42887 	0.00 TO 20.00 	Research 	University City 	Jason D Weckstein 	Research 	 	TBD 	 	Requires actual formulation and investigation of a research problem and a written report. 
ENVS 	797 	43150 	0.00 TO 20.00 	Research 	University City 	Kenneth John Lacovara 	Research 	 	TBD 	 	Requires actual formulation and investigation of a research problem and a written report. 
VSST 	799 	42626 	  4.00 	ST:- Multimedia: Performance 	University City 	Lydia Sharpless Hunn 	Special Topics-Lecture & Lab 	03:00 pm - 05:50 pm 	MW 	 	Provides study in visual studies and other related areas. May be repeated for credit if topics vary. 
INTR 	799 	42830 	  3.00 	ST:Architectural Programming 	University City 	Katherine Ann Dowdell 	Special Topics-Lecture 	07:00 pm - 09:50 pm 	T 	 	Provides current, in-depth study in the field of interior design, interdisciplinary studies, and other related areas. May be repeated for credit if topics vary. 
INTR 	799 	42829 	  3.00 	ST: Cultural Landscape 	University City 	Jason T Austin 	Special Topics-Lecture 	06:00 pm - 08:50 pm 	W 	 	Provides current, in-depth study in the field of interior design, interdisciplinary studies, and other related areas. May be repeated for credit if topics vary. 
INTR 	799 	43023 	  3.00 	ST::  Instructional Revit 	University City 	Carl David Emberger 	Special Topics-Lecture 	06:30 pm - 09:20 pm 	R 	 	Provides current, in-depth study in the field of interior design, interdisciplinary studies, and other related areas. May be repeated for credit if topics vary. 
SCTS 	799 	43392 	  3.00 	Scrapyard Ethnography 	University City 	Alison M Kenner 	Independent/Directed Study 	 	TBD 	 	Independent research supervised by a faculty member on a topic related to science, technology and society. May be repeated for credit. 
INTR 	799 	43085 	  3.00 	ST: Comps Appls Arch I 	University City 	Erik P Sundquist 	Special Topics-Lecture 	07:00 pm - 09:50 pm 	T 	 	Provides current, in-depth study in the field of interior design, interdisciplinary studies, and other related areas. May be repeated for credit if topics vary. 
CFTP 	801 	43021 	1.00 TO 20.00 	Couple and Family Therapy Internship 	Center City 	Guy S Diamond 	Internship/Clerkship/Preceptor 	 	TBD 	 	Provides an advanced one-year full time supervised placement in a clinical, research, administrative or academic setting, as determined by the program director and student. 
EDUC 	801 	42919 	  3.00 	Creative Strategies For Educational Leaders 	University City 	John M Gould 	Lecture 	09:00 am - 03:50 pm 	S 	 	Examines the theoretical and research issues pertaining to creativity and the development of the creative thought process. Emphasizes how role playing and drama techniques can become a powerful tool to promote creative thinking, innovation, and change for educational leaders. 
CFTP 	802 	43022 	1.00 TO 20.00 	Couple and Family Therapy Dissertation 	Center City 	Guy S Diamond 	Dissertation 	 	TBD 	 	Supervised research, including establishing a topic directly related to family functioning or family therapy; developing a research question and methodology for investigating it, collecting, processing, and analyzing the data; and writing a scholarly description of the research project. 
EDUC 	802 	42807 	  3.00 	Using and Integrating Learning Technologies 	Online 	Rupananda  Misra 	Lecture & Lab 	 	TBD 	 	Covers learning theories and integrative models as they use instructional software in different contexts and subject areas. Demonstrates strategies for using and implementing multimedia, hypermedia, and electronic networking for candidates to implement in their own school settings. 
EDUC 	802 	42897 	  3.00 	Using and Integrating Learning Technologies 	Online 	Rupananda  Misra 	Lecture & Lab 	 	TBD 	 	Covers learning theories and integrative models as they use instructional software in different contexts and subject areas. Demonstrates strategies for using and implementing multimedia, hypermedia, and electronic networking for candidates to implement in their own school settings. 
EDUC 	803 	42045 	  3.00 	Educational Research Design I 	University City 	W Edward Bureau 	Lecture 	09:30 am - 12:50 pm 	S 	 	Introduces students to research design paradigms and the assumptions behind them, use of the literature, developing research questions, qualitative and quantitative procedures, and research study formats. 
EDUC 	803 	42966 	  3.00 	Educational Research Design I 	Sacramento 	Rod Patrick Githens 	Lecture 	06:00 pm - 07:20 pm 	F 	 	Introduces students to research design paradigms and the assumptions behind them, use of the literature, developing research questions, qualitative and quantitative procedures, and research study formats. 
EDUC 	803 	42052 	  3.00 	Educational Research Design I 	University City 	STAFF 	Lecture 	06:00 pm - 07:50 pm 	F 	 	Introduces students to research design paradigms and the assumptions behind them, use of the literature, developing research questions, qualitative and quantitative procedures, and research study formats. 
EDUC 	803 	42536 	  3.00 	Educational Research Design I 	Online 	Kenneth J Mawritz 	Lecture 	 	TBD 	 	Introduces students to research design paradigms and the assumptions behind them, use of the literature, developing research questions, qualitative and quantitative procedures, and research study formats. 
EDUC 	803 	42808 	  3.00 	Educational Research Design I 	Online 	Kristine Sheena Lewis Grant 	Lecture 	 	TBD 	 	Introduces students to research design paradigms and the assumptions behind them, use of the literature, developing research questions, qualitative and quantitative procedures, and research study formats. 
EDUC 	803 	42809 	  3.00 	Educational Research Design I 	Online 	Kathleen T Provinzano 	Lecture 	 	TBD 	 	Introduces students to research design paradigms and the assumptions behind them, use of the literature, developing research questions, qualitative and quantitative procedures, and research study formats. 
ARTS 	805 	43072 	  1.00 	Dissertation Research II 	Center City 	Nancy  Gerber 	Dissertation 	 	TBD 	   	In this course, with faculty advisement, the student writes the dissertation proposal. In addition the student finalizes their dissertation committee during this term. The proposal is submitted to the dissertation proposal committee and the oral defense of the proposal takes place. The student must pass the oral proposal defense in order to register for ARTS 806. 
ARTS 	808 	42716 	  3.00 	Practicum I 	Center City 	Nancy  Gerber 	Practicum 	 	TBD 	   	The practicum provides the practical application component of the doctoral program.  With faculty advisement, students choose one of the following practical areas of study:  1) academia/teaching; 2) research; 3) clinical supervision; or 4) advanced clinical practice.  The goal of the practicum is to transform knowledge learned in the doctoral program into practical application and research in the creative arts therapies fields. 
ARTS 	809 	42717 	  3.00 	Practicum II 	Center City 	Nancy  Gerber 	Practicum 	 	TBD 	   	The practicum is a continuation from ARTS 808:  Practicum I which provides the practical application experience of the doctoral program.  Students continue with one of the following practical areas of study: 1) academia/teaching; 2) research; 3)clinical supervision; or 4) advanced clinical practice.  The goal of the practicum is to transform the knowledge learned to this point in the doctoral program into practical application and research in the creative arts therapies fields. 
ARTS 	810 	42718 	  3.00 	Practicum III 	Center City 	Nancy  Gerber 	Practicum 	 	TBD 	   	The practicum is a continuation from ARTS 808 and ARTS 809:  Practicum I &amp; II which provide the practical application experience of the doctoral program.  Students continue with one of the following practical areas of study: 1) academia/teaching; 2) research; 3)clinical supervision; or 4) advanced clinical practice.  The goal of the practicum is to transform the knowledge learned to this point in the doctoral program into practical application and research in the creative arts therapies fields. 
EDUC 	811 	42036 	  3.00 	Designing and Developing Multimedia Applications For Learning 	Online 	Matthew D Duvall 	Lecture & Lab 	 	TBD 	 	Allows students to design and develop a multimedia application for learning using an object-oriented authoring application and the process of design, development, and testing. Demonstrates and applies principles of learning that affect interface design, instructional design, storyboarding, navigation, interactivity, and feedback design. 
EDUC 	813 	42793 	  3.00 	Educational Issues Seminar 	Online 	Sarah P Ulrich 	Lecture 	 	TBD 	 	Examines current issues in public education, including school community, staff relations, integrating educational innovation, negotiating the bureaucracy, public charter schools, and urban education. 
EDUC 	818 	42056 	  3.00 	Applied Research Study 	University City 	Allen C Grant, Philip J Lachimia 	Lecture 	06:00 pm - 08:50 pm 	F 	 	Offers candidates a field-based opportunity to design and implement a pilot research study that will be presented and defended. Steps include framing the question and methodological approach, collecting and analyzing data, interpreting the results, and writing a report. Students document their research activities in a log. Research approaches can include action research, case studies, experimental designs, etc. 
EDUC 	818 	42965 	  3.00 	Applied Research Study 	Sacramento 	Kathy D Geller 	Lecture 	06:00 pm - 07:20 pm 	F 	 	Offers candidates a field-based opportunity to design and implement a pilot research study that will be presented and defended. Steps include framing the question and methodological approach, collecting and analyzing data, interpreting the results, and writing a report. Students document their research activities in a log. Research approaches can include action research, case studies, experimental designs, etc. 
EDUC 	818 	42057 	  3.00 	Applied Research Study 	University City 	Joyce A Pittman, Kenneth Eugene Voss 	Lecture 	06:00 pm - 07:50 pm 	F 	 	Offers candidates a field-based opportunity to design and implement a pilot research study that will be presented and defended. Steps include framing the question and methodological approach, collecting and analyzing data, interpreting the results, and writing a report. Students document their research activities in a log. Research approaches can include action research, case studies, experimental designs, etc. 
EDUC 	818 	42810 	  3.00 	Applied Research Study 	Online 	Allen C Grant, Philip J Lachimia 	Research 	 	TBD 	 	Offers candidates a field-based opportunity to design and implement a pilot research study that will be presented and defended. Steps include framing the question and methodological approach, collecting and analyzing data, interpreting the results, and writing a report. Students document their research activities in a log. Research approaches can include action research, case studies, experimental designs, etc. 
EDUC 	835 	42831 	  4.00 	Quantitative Research Methods and Data Analysis 	University City 	Priscilla L Feir 	Lecture & Lab 	08:30 am - 01:20 pm 	S 	EDUC 803  Minimum Grade: C </span><span> and EDUC 810  Minimum Grade: C  	Continuation of EDUC 810.  Use of statistical methods using real-world problems and real-world data to gain experience with following topics: analysis of variance and covariance, simple and multiple linear regression, multivariate techniques of factor analysis, cluster analysis and multi-level and structural equation modeling.   Course includes a lab for practice-based learning using SPSS. 
EDUC 	836 	41166 	  4.00 	Qualitative Research Methods and Data Analysis 	Sacramento 	Kathy D Geller 	Lecture 	06:00 pm - 07:20 pm 	F 	   	
EDUC 	836 	42537 	  4.00 	Qualitative Research Methods and Data Analysis 	Online 	John M Gould 	Lecture 	 	TBD 	   	
NURS 	840 	42405 	  3.00 	Capstone Seminar 	Online 	Elizabeth W Gonzalez 	Seminar 	 	TBD 	RSCH 519  Minimum Grade: B </span><span> and NURS 716  Minimum Grade: B </span><span> and NURS 706  Minimum Grade: B </span><span> and NURS 713  Minimum Grade: B </span><span> and NURS 719  Minimum Grade: B </span><span> and NURS 718  Minimum Grade: B </span><span> and NURS 720  Minimum Grade: B </span><span> and NURS 703  Minimum Grade: B </span><span> and NURS 819  Minimum Grade: B </span><span> and NURS 830  Minimum Grade: B </span><span> and NURS 835  Minimum Grade: B </span><span> and NURS 836  Minimum Grade: B </span><span> and NURS 837  Minimum Grade: B  	This doctoral seminar is focused on developing a proposal for a DNP project to use evidence to improve practice through either healthcare delivery or patient outcomes. This project could either be a pilot study, a program evaluation, a quality improvement project, an evaluation of a new practice model, or a consultation-type project. Students are expected to work with the faculty advisor in the development of the proposal. The proposal will be peer reviewed in class. 
NURS 	840 	42406 	  3.00 	Capstone Seminar 	Online 	Barbara  Posmontier 	Seminar 	 	TBD 	RSCH 519  Minimum Grade: B </span><span> and NURS 716  Minimum Grade: B </span><span> and NURS 706  Minimum Grade: B </span><span> and NURS 713  Minimum Grade: B </span><span> and NURS 719  Minimum Grade: B </span><span> and NURS 718  Minimum Grade: B </span><span> and NURS 720  Minimum Grade: B </span><span> and NURS 703  Minimum Grade: B </span><span> and NURS 819  Minimum Grade: B </span><span> and NURS 830  Minimum Grade: B </span><span> and NURS 835  Minimum Grade: B </span><span> and NURS 836  Minimum Grade: B </span><span> and NURS 837  Minimum Grade: B  	This doctoral seminar is focused on developing a proposal for a DNP project to use evidence to improve practice through either healthcare delivery or patient outcomes. This project could either be a pilot study, a program evaluation, a quality improvement project, an evaluation of a new practice model, or a consultation-type project. Students are expected to work with the faculty advisor in the development of the proposal. The proposal will be peer reviewed in class. 
INFO 	893 	40798 	  3.00 	Practicum I 	Online 	Linda S Marion 	Lecture 	 	TBD 	 	Provides relevant professional experience that will strengthen work skills.  Particularly useful for students without prior work experience, career changers, or those exploring possible work environments.  Associated academic coursework provides the opportunity to more deeply explore professional issues, and places the practical work experience within the context of larger workplace trends. 
INFO 	896 	41797 	  3.00 	Clinical Experience 	Online 	Prudence W Dalrymple 	Lecture 	 	TBD 	INFO 530  Minimum Grade: C </span><span> and INFO 605  Minimum Grade: C </span><span> and INFO 608  Minimum Grade: C </span><span> and INFO 614  Minimum Grade: C </span><span> and INFO 648  Minimum Grade: C </span><span> and INFO 731  Minimum Grade: C  	Provides exposure to an approved clinical environment in which healthcare is delivered.  Associated academic course work enables students to explore in greater depth a focused topic in health informatics.  Required for students who lack prior clinical experience. 
BMES 	897 	43196 	1.00 TO 12.00 	Research 	University City 	Patricia A Shewokis 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
MATE 	897 	43610 	1.00 TO 12.00 	Research 	University City 	Antonios  Zavaliangos 	Research 	 	TBD 	 	Hours and credits to be arranged. 
MATE 	897 	43063 	1.00 TO 12.00 	Research 	University City 	Yury  Gogotsi 	Research 	 	TBD 	 	Hours and credits to be arranged. 
BMES 	897 	43197 	1.00 TO 12.00 	Research 	University City 	Duane David Ebaugh 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43198 	1.00 TO 12.00 	Research 	University City 	Ming  Xiao 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43199 	1.00 TO 12.00 	Research 	University City 	Gennady  Friedman 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
MATE 	897 	43127 	1.00 TO 12.00 	Research 	University City 	Caroline L Schauer 	Research 	 	TBD 	 	Hours and credits to be arranged. 
BMES 	897 	43200 	1.00 TO 12.00 	Research 	University City 	Rahamim  Seliktar 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43201 	1.00 TO 12.00 	Research 	University City 	Alexander  Fridman 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
MATE 	897 	43064 	1.00 TO 12.00 	Research 	University City 	Jonathan E Spanier 	Research 	 	TBD 	 	Hours and credits to be arranged. 
BMES 	897 	43202 	1.00 TO 12.00 	Research 	University City 	Alisa Sharon Morss Clyne 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
MATE 	897 	43123 	1.00 TO 12.00 	Research 	University City 	Michel W Barsoum 	Research 	 	TBD 	 	Hours and credits to be arranged. 
BMES 	897 	43203 	1.00 TO 12.00 	Research 	University City 	Ilya A Rybak 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
MATE 	897 	43065 	1.00 TO 12.00 	Research 	University City 	Mitra L Taheri 	Research 	 	TBD 	 	Hours and credits to be arranged. 
BMES 	897 	43204 	1.00 TO 12.00 	Research 	University City 	Ahmet  Sacan 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43205 	1.00 TO 12.00 	Research 	University City 	Joseph J Sarver 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43206 	1.00 TO 12.00 	Research 	University City 	Steven M Kurtz 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43207 	1.00 TO 12.00 	Research 	University City 	Adrian C Shieh 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
MATE 	897 	43602 	1.00 TO 12.00 	Research 	University City 	Steven J May 	Research 	 	TBD 	 	Hours and credits to be arranged. 
BMES 	897 	43208 	1.00 TO 12.00 	Research 	University City 	Wan Y Shih 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43209 	1.00 TO 12.00 	Research 	University City 	Kara L Spiller 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43210 	1.00 TO 12.00 	Research 	University City 	Aydin  Tozeren 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43211 	1.00 TO 12.00 	Research 	University City 	Margaret A Wheatley 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43212 	1.00 TO 12.00 	Research 	University City 	Yinghui  Zhong 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43213 	1.00 TO 12.00 	Research 	University City 	Rahamim  Seliktar 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43214 	1.00 TO 12.00 	Research 	University City 	Pooja  Jain 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43215 	1.00 TO 12.00 	Research 	University City 	Gail L Rosen 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43216 	1.00 TO 12.00 	Research 	University City 	Brian  Wigdahl 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43217 	1.00 TO 12.00 	Research 	University City 	Fred Douglas Allen 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43218 	1.00 TO 12.00 	Research 	University City 	Hasan  Ayaz 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43219 	1.00 TO 12.00 	Research 	University City 	Kenneth Andrew Barbee 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43220 	1.00 TO 12.00 	Research 	University City 	Sriram  Balasubramanian 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43221 	1.00 TO 12.00 	Research 	University City 	Irwin  Chaiken 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43222 	1.00 TO 12.00 	Research 	University City 	Alisa Sharon Morss Clyne 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43223 	1.00 TO 12.00 	Research 	University City 	Christian  Sell 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43224 	1.00 TO 12.00 	Research 	University City 	Gregory  Fridman 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43225 	1.00 TO 12.00 	Research 	University City 	Simon F Giszter 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43226 	1.00 TO 12.00 	Research 	University City 	Uri  Hershberg 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43227 	1.00 TO 12.00 	Research 	University City 	Terry D Heiman-Patterson 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43228 	1.00 TO 12.00 	Research 	University City 	Joshua  Jacobs 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43229 	1.00 TO 12.00 	Research 	University City 	Dov  Jaron 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43230 	1.00 TO 12.00 	Research 	University City 	Minjun  Kim 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43231 	1.00 TO 12.00 	Research 	University City 	J Yasha  Kresh 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43233 	1.00 TO 12.00 	Research 	University City 	Peter Andreas Lewin 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43234 	1.00 TO 12.00 	Research 	University City 	Hualou  Liang 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43235 	1.00 TO 12.00 	Research 	University City 	Lin  Han 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43236 	1.00 TO 12.00 	Research 	University City 	Karen Anne Moxon 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43237 	1.00 TO 12.00 	Research 	University City 	Michael T Neidrauer 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43238 	1.00 TO 12.00 	Research 	University City 	Kambiz  Pourrezaei 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43239 	1.00 TO 12.00 	Research 	University City 	Amy L Throckmorton 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
BMES 	897 	43232 	1.00 TO 12.00 	Research 	University City 	Andres  Kriete 	Research 	 	TBD 	 	Requires investigation of a biomedical problem under the direction of a faculty adviser. 
CHE 	898 	42434 	0.00 TO 9.00 	Master's Thesis 	University City 	Kenneth K S Lau 	Thesis 	 	TBD 	 	Requires fundamental research in chemical engineering. Hours and credits to be arranged. 
CHEM 	898 	43497 	0.50 TO 9.00 	Master's Thesis 	University City 	Karl  Sohlberg 	Thesis 	 	TBD 	 	M.S. thesis. 
MEM 	898 	43641 	1.00 TO 20.00 	Master's Thesis 	University City 	Ying  Sun 	Thesis 	 	TBD 	 	Master's thesis. 
ECE 	898 	43645 	1.00 TO 12.00 	Master's Thesis 	University City 	Pramod V Abichandani 	Thesis 	 	TBD 	 	Master's thesis in electrical and computer engineering 
PSY 	898 	43148 	  3.00 	Master's Thesis in Psychology 	University City 	Mary Virginia Spiers 	Thesis 	 	TBD 	 	Requires supervised research at the master's level. 
PSY 	898 	42338 	  3.00 	Master's Thesis in Psychology 	University City 	Maria Teresa Schultheis 	Thesis 	 	TBD 	 	Requires supervised research at the master's level. 
OPR 	990 	42846 	  3.00 	ST:Operatns Rsch Applications 	University City 	STAFF 	Special Topics-Lecture 	06:00 pm - 08:50 pm 	M 	 	
CIVE 	997 	42930 	1.00 TO 12.00 	Research 	University City 	Charles Nathan Haas 	Research 	 	TBD 	 	Research. 
CS 	997 	42976 	  9.00 	Research in Computer Science 	University City 	Yuanfang  Cai 	Research 	 	TBD 	 	Research. 
ECE 	997 	43593 	1.00 TO 12.00 	Dissertation Research 	University City 	Dagmar Erika Niebur 	Dissertation 	 	TBD 	 	Graded Ph.D. dissertation research in electrical and computer engineering 
CS 	997 	42979 	  9.00 	Research in Computer Science 	University City 	Ko  Nishino 	Research 	 	TBD 	 	Research. 
BIO 	997 	43456 	0.50 TO 20.00 	Research in Bioscience 	University City 	Elias T Spiliotis 	Research 	 	TBD 	 	Research. 
ECE 	997 	43596 	1.00 TO 12.00 	Dissertation Research 	University City 	Jonathan E Spanier 	Dissertation 	 	TBD 	 	Graded Ph.D. dissertation research in electrical and computer engineering 
CS 	997 	43013 	  9.00 	Research in Computer Science 	University City 	Yuanfang  Cai 	Research 	 	TBD 	 	Research. 
BIO 	997 	43457 	0.50 TO 20.00 	Research in Bioscience 	University City 	Joseph Edward Bentz 	Research 	 	TBD 	 	Research. 
CS 	997 	43036 	  9.00 	Research in Computer Science 	University City 	Jeremy Russell Johnson 	Research 	 	TBD 	 	Research. 
CS 	997 	43173 	  9.00 	Research in Computer Science 	University City 	Spiros  Mancoridis 	Research 	 	TBD 	 	Research. 
CS 	997 	43487 	  9.00 	Research in Computer Science 	University City 	Ali  Shokoufandeh 	Research 	 	TBD 	 	Research. 
CS 	997 	43553 	  9.00 	Research in Computer Science 	University City 	Ali  Shokoufandeh 	Research 	 	TBD 	 	Research. 
CS 	997 	43557 	  9.00 	Research in Computer Science 	University City 	Spiros  Mancoridis 	Research 	 	TBD 	 	Research. 
CS 	997 	43558 	  9.00 	Research in Computer Science 	University City 	Rachel A Greenstadt 	Research 	 	TBD 	 	Research. 
CS 	997 	43559 	  9.00 	Research in Computer Science 	University City 	Spiros  Mancoridis 	Research 	 	TBD 	 	Research. 
CS 	997 	43584 	  3.00 	Research in Computer Science 	University City 	Spiros  Mancoridis 	Research 	 	TBD 	 	Research. 
CS 	997 	43625 	  9.00 	Research in Computer Science 	University City 	Santiago  Ontanon 	Research 	 	TBD 	 	Research. 
HRM 	997 	41662 	1.00 TO 12.00 	Research Project in Hospitality Management 	Online 	Robert J Ambrose 	Research 	 	TBD 	HRM 501  Minimum Grade: C </span><span> and PRST 504  Minimum Grade: C  	
CHE 	998 	42435 	1.00 TO 9.00 	Ph.D. Dissertation 	University City 	Kenneth K S Lau 	Dissertation 	 	TBD 	 	Requires dissertation research in chemical engineering. Hours and credits to be arranged. 
INFO 	998 	42968 	  9.00 	Ph.D. Dissertation 	University City 	Christopher C Yang 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
CHEM 	998 	43433 	1.00 TO 12.00 	Ph.D. Dissertation 	University City 	Reinhard  Schweitzer-Stenner 	Dissertation 	 	TBD 	 	Ph.D. dissertation. 
BUSN 	998 	43471 	1.00 TO 12.00 	Dissertation Research Business 	University City 	Christopher Andrew Laincz 	Dissertation 	 	TBD 	 	Dissertation Research Business 
ECE 	998 	43517 	1.00 TO 12.00 	Ph.D. Dissertation 	University City 	Kapil R Dandekar 	Dissertation 	 	TBD 	 	Ph.D. dissertation research in electrical and computer engineering 
MEM 	998 	43525 	1.00 TO 12.00 	Ph.D. Dissertation 	University City 	Nicholas Peter Cernansky 	Dissertation 	 	TBD 	 	Ph.D. dissertation. 
INFO 	998 	42969 	  9.00 	Ph.D. Dissertation 	University City 	Christopher C Yang 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
MATE 	998 	43126 	1.00 TO 12.00 	Ph.D. Dissertation 	University City 	Yury  Gogotsi 	Dissertation 	 	TBD 	 	Hours and credits to be arranged. 
MEM 	998 	43541 	1.00 TO 12.00 	Ph.D. Dissertation 	University City 	Wei  Sun 	Dissertation 	 	TBD 	 	Ph.D. dissertation. 
ECE 	998 	43554 	1.00 TO 12.00 	Ph.D. Dissertation 	University City 	Allon  Guez 	Dissertation 	 	TBD 	 	Ph.D. dissertation research in electrical and computer engineering 
INFO 	998 	42970 	  9.00 	Ph.D. Dissertation 	University City 	Xiaohua  Hu 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
ECE 	998 	43555 	1.00 TO 12.00 	Ph.D. Dissertation 	University City 	Yohan  Seepersad 	Dissertation 	 	TBD 	 	Ph.D. dissertation research in electrical and computer engineering 
MEM 	998 	43585 	1.00 TO 12.00 	Ph.D. Dissertation 	University City 	Young I Cho 	Dissertation 	 	TBD 	 	Ph.D. dissertation. 
INFO 	998 	42971 	  9.00 	Ph.D. Dissertation 	University City 	Michelle L Rogers 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
MATE 	998 	43611 	1.00 TO 12.00 	Ph.D. Dissertation 	University City 	Christopher  Li 	Dissertation 	 	TBD 	 	Hours and credits to be arranged. 
MEM 	998 	43629 	1.00 TO 12.00 	Ph.D. Dissertation 	University City 	Alexander  Fridman 	Dissertation 	 	TBD 	 	Ph.D. dissertation. 
INFO 	998 	42977 	  9.00 	Ph.D. Dissertation 	University City 	Jennifer A Rode 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
MEM 	998 	43642 	1.00 TO 12.00 	Ph.D. Dissertation 	University City 	Matthew  McCarthy 	Dissertation 	 	TBD 	 	Ph.D. dissertation. 
INFO 	998 	43014 	  9.00 	Ph.D. Dissertation 	University City 	Julia  Stoyanovich 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
INFO 	998 	43026 	  9.00 	Ph.D. Dissertation 	University City 	Xiaohua  Hu 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
